plot_name,source_file,source_sheet,room,device,group_name,measure_name,valley_x,start_level,valley_level,end_level,drop,recover,recover_ratio,pre_down_ratio,post_up_ratio,sign_change_ratio,dynamic_range,end_drop,shape_class,shape_class_cn,reason,src_path,copied_path
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__165节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组1,未知组,165节电池电压,0.998468606431853,0.8642415596741868,0.14109095849426492,0.830514231367782,0.7231506011799219,0.6894232728735171,0.9533605735724557,0.03680981595092025,0.0,0.0,0.14466408531987807,0.16887439711927899,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__165节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__165节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__172节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组1,未知组,172节电池电压,0.998468606431853,0.8516909447111533,0.1508646392361925,0.897521083564384,0.7008263054749607,0.7466564443281914,1.0653944314444312,0.10736196319018405,0.0,0.0,0.1468438538200727,0.08169350029785938,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__172节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__172节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__181节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组1,未知组,181节电池电压,0.998468606431853,0.7720238095203,0.1533549783542813,0.9295454545412293,0.6186688311660187,0.776190476186948,1.254613835110185,0.14877300613496933,0.0,0.01694915254237288,0.18528138528054328,0.05844155844129295,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__181节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__181节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__20节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组1,未知组,20节电池电压,0.998468606431853,0.5660094546265684,0.004266113224930339,0.033494753833574684,0.5617433414016381,0.029228640608644343,0.052032019611807534,0.03680981595092025,0.0,0.0,0.4542372881333935,0.8954802259843638,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__20节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__20节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__28节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组1,未知组,28节电池电压,0.998468606431853,0.8708683473355204,0.13295985060638804,0.779131652658009,0.7379084967291324,0.646171802051621,0.8756801202861528,0.2223926380368098,0.0,0.02786377708978328,0.1616993464045946,0.20424836601227103,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__28节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__28节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__31节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组1,未知组,31节电池电压,0.998468606431853,0.8998937865075416,0.1394937157013756,0.8231545406235997,0.760400070806166,0.6836608249222241,0.899080431828913,0.22392638036809817,0.0,0.030612244897959183,0.1421667551773791,0.16286068330617431,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__31节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__31节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__52节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组1,未知组,52节电池电压,0.998468606431853,0.9385254101601221,0.14675870348077594,0.8531412564990164,0.7917667066793462,0.7063825530182405,0.8921599584410853,0.2254601226993865,0.0,0.017699115044247787,0.1388155262099009,0.1309523809518306,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__52节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__52节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__54节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组1,未知组,54节电池电压,0.998468606431853,0.9468932554399213,0.14816781731224793,0.8680297397737249,0.7987254381276734,0.719861922461477,0.9012632967439637,0.21779141104294478,0.0,0.012578616352201259,0.12395114179454725,0.12294211364797625,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__54节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__54节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__72节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组1,未知组,72节电池电压,0.998468606431853,0.7059074976464352,0.00666837650677267,0.07403607762647606,0.6992391211396626,0.06736770111970339,0.09634429623096474,0.19785276073619631,0.0,0.0,0.5142857142838676,0.8773189706730917,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__72节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组1__未知组__72节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__138节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组2,未知组,138节电池电压,0.998468606431853,0.7784090909061423,0.12752525252476948,0.7555916305887683,0.6508838383813729,0.6280663780639988,0.9649438810171401,0.2254601226993865,0.0,0.03076923076923077,0.19909812409736982,0.2247474747466235,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__138节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__138节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__156节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组2,未知组,156节电池电压,0.998468606431853,0.9278700023350502,0.14168809913444386,0.8438547268306879,0.7861819032006063,0.7021666276962439,0.893135067017614,0.21319018404907975,0.0,0.005917159763313609,0.12379393655948889,0.13182916374362597,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__156节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__156节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__159节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组2,未知组,159节电池电压,0.998468606431853,0.9308826766425198,0.14109619194321477,0.8302516692321615,0.789786484699305,0.6891554772889468,0.872584539957966,0.22085889570552147,0.0,0.03167420814479638,0.13480079242749554,0.14707608775360048,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__159节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__159节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__162节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组2,未知组,162节电池电压,0.9984709480122325,0.9354354354326263,0.14378664378621198,0.8543543543517886,0.7916487916464143,0.7105677105655767,0.8975794786349759,0.20980091883614088,0.0,0.027624309392265192,0.11515086515051931,0.1245531245527507,invalid_or_bad_collection,疑似操作或采集异常,整体动态范围过小，更像平线或轻微波动,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__162节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__162节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__173节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组2,未知组,173节电池电压,0.998468606431853,0.8616207951043988,0.0733216834132023,0.8254696373937187,0.7882991116911965,0.7521479539805164,0.9541403026736099,0.12116564417177914,0.0,0.0,0.10901412552755363,0.16149701470752975,invalid_or_bad_collection,疑似操作或采集异常,整体动态范围过小，更像平线或轻微波动,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__173节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__173节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__189节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组2,未知组,189节电池电压,0.998468606431853,0.9911258047652906,0.0020880459370055276,0.016327359201862665,0.989037758828285,0.014239313264857138,0.014397138151054357,0.05674846625766871,0.0,0.0,0.9375094252050704,0.982106606342947,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__189节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__189节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__43节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组2,未知组,43节电池电压,0.998468606431853,0.883317025437288,0.14187866927544368,0.8255870841459008,0.7414383561618443,0.6837084148704571,0.9221379070373809,0.22085889570552147,0.0,0.03864734299516908,0.14517286366551718,0.16095890410903768,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__43节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__43节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__80节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,11#UPS蓄电池组2,未知组,80节电池电压,0.998468606431853,0.9388272200740484,0.15138352638301494,0.9171090733559751,0.7874436936910334,0.7657255469729602,0.9724194277451232,0.2254601226993865,0.0,0.03278688524590164,0.14720077220027483,0.07106660231636208,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__80节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__11#UPS蓄电池组2__未知组__80节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__229节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,3#UPS蓄电池组1,未知组,229节电池电压,0.998468606431853,0.8296910832298094,0.010589504923752545,0.1429920410086331,0.8191015783060569,0.13240253608488056,0.16164360981583265,0.17484662576687116,0.0,0.0,0.1777148253063895,0.8556589774695844,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__229节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__229节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__232节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,3#UPS蓄电池组1,未知组,232节电池电压,0.998468606431853,0.8306726702118373,0.010574430345173686,0.14555191704147133,0.8200982398666636,0.13497748669629764,0.1645869725969124,0.17791411042944785,0.0,0.0,0.18788374948779563,0.8534929731180351,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__232节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__232节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__234节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,3#UPS蓄电池组1,未知组,234节电池电压,0.998468606431853,0.8796615031528294,0.0002868617326440011,0.003370625358567013,0.8793746414201854,0.0030837636259230116,0.003506768875477215,0.09969325153374232,0.0,0.02247191011235955,0.9560527825559272,0.9920395869161169,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__234节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__234节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__239节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,3#UPS蓄电池组1,未知组,239节电池电压,0.998468606431853,0.8946255378080965,0.011448990009444989,0.1560198351924048,0.8831765477986515,0.14457084518295982,0.16369416214641744,0.147239263803681,0.0,0.007575757575757576,0.17769999270710568,0.8432509297720837,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__239节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__239节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__240节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,3#UPS蓄电池组1,未知组,240节电池电压,0.998468606431853,0.8497882772427241,0.011663323675767785,0.16150360300075897,0.8381249535669563,0.1498402793249912,0.17878035787922686,0.147239263803681,0.0,0.0,0.18058093752265192,0.8373077780227941,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__240节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组1__未知组__240节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组2__未知组__157节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,3#UPS蓄电池组2,未知组,157节电池电压,0.998468606431853,0.8038258038235137,0.008004341337651866,0.11141636141604398,0.7958214624858618,0.10341202007839212,0.12994374344394558,0.18251533742331288,0.0,0.0,0.474358974357623,0.8847171347146143,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组2__未知组__157节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组2__未知组__157节电池电压.png
单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组2__未知组__206节电池电压.png,2-D203（1、3、5、11#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,3#UPS蓄电池组2,未知组,206节电池电压,0.998468606431853,0.8466326530588056,0.009047619047593197,0.12221088435339231,0.8375850340112124,0.11316326530579911,0.13510659882346662,0.15644171779141106,0.0,0.0,0.1787619047613942,0.8716666666641761,invalid_or_bad_collection,疑似操作或采集异常,最低点贴近尾部，缺少谷底后的回升段,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组2__未知组__206节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/疑似操作或采集异常/单体XX电压__2-D203（1、3、5、11#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__3#UPS蓄电池组2__未知组__206节电池电压.png
